scene,instance_id,fragment_id,class,traj_event_count,traj_start_ts,orig_event_count,nr_event_count,sampled_event_count
mb-dra2-1,6,147,dragonfly,251952,21350203,1842,1842,2048
mb-dra2-1,6,148,dragonfly,251952,21350203,1305,1305,2048
mb-dra2-1,6,149,dragonfly,251952,21350203,2003,2003,2048
mb-dra2-1,6,150,dragonfly,251952,21350203,3903,3903,2048
mb-dra2-1,6,151,dragonfly,251952,21350203,6499,6499,2048
mb-dra2-1,7,0,dragonfly,219239,37566671,4523,4523,2048
mb-dra2-1,7,1,dragonfly,219239,37566671,5034,5034,2048
mb-dra2-1,7,2,dragonfly,219239,37566671,4700,4700,2048
mb-dra2-1,7,3,dragonfly,219239,37566671,1879,1879,2048
mb-dra2-1,7,4,dragonfly,219239,37566671,4606,4606,2048
mb-dra2-1,7,5,dragonfly,219239,37566671,8307,8307,2048
mb-dra2-1,7,6,dragonfly,219239,37566671,4814,4814,2048
mb-dra2-1,7,7,dragonfly,219239,37566671,2505,2505,2048
mb-dra2-1,7,8,dragonfly,219239,37566671,2349,2349,2048
mb-dra2-1,7,9,dragonfly,219239,37566671,1229,1229,2048
mb-dra2-1,7,15,dragonfly,219239,37566671,1079,1079,2048
mb-dra2-1,7,16,dragonfly,219239,37566671,1157,1157,2048
mb-dra2-1,7,17,dragonfly,219239,37566671,1370,1370,2048
mb-dra2-1,7,18,dragonfly,219239,37566671,2364,2364,2048
mb-dra2-1,7,19,dragonfly,219239,37566671,3269,3269,2048
mb-dra2-1,7,22,dragonfly,219239,37566671,2130,2130,2048
mb-dra2-1,7,23,dragonfly,219239,37566671,2353,2353,2048
mb-dra2-1,7,24,dragonfly,219239,37566671,1527,1527,2048
mb-dra2-1,7,25,dragonfly,219239,37566671,1516,1516,2048
mb-dra2-1,7,26,dragonfly,219239,37566671,1615,1615,2048
mb-dra2-1,7,27,dragonfly,219239,37566671,1664,1664,2048
mb-dra2-1,7,28,dragonfly,219239,37566671,1074,1074,2048
mb-dra2-1,7,29,dragonfly,219239,37566671,2556,2556,2048
mb-dra2-1,7,30,dragonfly,219239,37566671,3269,3269,2048
mb-dra2-1,7,31,dragonfly,219239,37566671,5169,5169,2048
mb-dra2-1,7,32,dragonfly,219239,37566671,8846,8846,2048
mb-dra2-1,7,33,dragonfly,219239,37566671,10479,10479,2048
mb-dra2-1,7,34,dragonfly,219239,37566671,13890,13890,2048
mb-dra2-1,7,35,dragonfly,219239,37566671,9276,9276,2048
mb-dra2-1,7,36,dragonfly,219239,37566671,13641,13641,2048
mb-dra2-1,7,37,dragonfly,219239,37566671,14442,14442,2048
mb-dra2-1,7,38,dragonfly,219239,37566671,11959,11959,2048
mb-dra2-1,7,39,dragonfly,219239,37566671,10215,10215,2048
mb-dra2-1,7,40,dragonfly,219239,37566671,2187,2187,2048
mb-dra2-1,7,41,dragonfly,219239,37566671,4014,4014,2048
mb-dra2-1,7,42,dragonfly,219239,37566671,1803,1803,2048
mb-dra2-1,7,43,dragonfly,219239,37566671,2354,2354,2048
mb-dra2-1,7,44,dragonfly,219239,37566671,2326,2326,2048
mb-dra2-1,7,45,dragonfly,219239,37566671,1576,1576,2048
mb-dra2-1,7,46,dragonfly,219239,37566671,1433,1433,2048
mb-dra2-1,7,48,dragonfly,219239,37566671,1058,1058,2048
mb-dra2-1,7,49,dragonfly,219239,37566671,1790,1790,2048
mb-dra2-1,7,50,dragonfly,219239,37566671,3094,3094,2048
mb-dra2-1,7,51,dragonfly,219239,37566671,5232,5232,2048
mb-dra2-1,7,52,dragonfly,219239,37566671,2318,2318,2048
mb-dra2-1,7,53,dragonfly,219239,37566671,1156,1156,2048
mb-dra2-1,7,54,dragonfly,219239,37566671,5097,5097,2048
mb-dra2-1,7,55,dragonfly,219239,37566671,4390,4390,2048
mb-dra2-1,7,56,dragonfly,219239,37566671,5361,5361,2048
mb-dra2-1,7,57,dragonfly,219239,37566671,2924,2924,2048
mb-dra2-1,8,0,dragonfly,250757,37800026,5213,5213,2048
mb-dra2-1,8,1,dragonfly,250757,37800026,5512,5512,2048
mb-dra2-1,8,2,dragonfly,250757,37800026,2241,2241,2048
mb-dra2-1,8,3,dragonfly,250757,37800026,4162,4162,2048
mb-dra2-1,8,4,dragonfly,250757,37800026,10584,10584,2048
mb-dra2-1,8,5,dragonfly,250757,37800026,3493,3493,2048
mb-dra2-1,8,6,dragonfly,250757,37800026,5659,5659,2048
mb-dra2-1,8,7,dragonfly,250757,37800026,2472,2472,2048
mb-dra2-1,8,11,dragonfly,250757,37800026,2084,2084,2048
mb-dra2-1,8,14,dragonfly,250757,37800026,1299,1299,2048
mb-dra2-1,8,15,dragonfly,250757,37800026,1903,1903,2048
mb-dra2-1,8,16,dragonfly,250757,37800026,3183,3183,2048
mb-dra2-1,8,17,dragonfly,250757,37800026,3251,3251,2048
mb-dra2-1,8,20,dragonfly,250757,37800026,2350,2350,2048
mb-dra2-1,8,21,dragonfly,250757,37800026,1335,1335,2048
mb-dra2-1,8,25,dragonfly,250757,37800026,1421,1421,2048
mb-dra2-1,8,26,dragonfly,250757,37800026,1854,1854,2048
mb-dra2-1,8,27,dragonfly,250757,37800026,1654,1654,2048
mb-dra2-1,8,28,dragonfly,250757,37800026,2563,2563,2048
mb-dra2-1,8,29,dragonfly,250757,37800026,4760,4760,2048
mb-dra2-1,8,30,dragonfly,250757,37800026,6523,6523,2048
mb-dra2-1,8,31,dragonfly,250757,37800026,10323,10323,2048
mb-dra2-1,8,32,dragonfly,250757,37800026,12331,12331,2048
mb-dra2-1,8,33,dragonfly,250757,37800026,9120,9120,2048
mb-dra2-1,8,34,dragonfly,250757,37800026,13408,13408,2048
mb-dra2-1,8,35,dragonfly,250757,37800026,14057,14057,2048
mb-dra2-1,8,36,dragonfly,250757,37800026,17446,17446,2048
mb-dra2-1,8,37,dragonfly,250757,37800026,5405,5405,2048
mb-dra2-1,8,38,dragonfly,250757,37800026,2835,2835,2048
mb-dra2-1,8,39,dragonfly,250757,37800026,3535,3535,2048
mb-dra2-1,8,40,dragonfly,250757,37800026,1665,1665,2048
mb-dra2-1,8,43,dragonfly,250757,37800026,1222,1222,2048
mb-dra2-1,8,46,dragonfly,250757,37800026,1580,1580,2048
mb-dra2-1,8,47,dragonfly,250757,37800026,2850,2850,2048
mb-dra2-1,8,48,dragonfly,250757,37800026,2533,2533,2048
mb-dra2-1,8,49,dragonfly,250757,37800026,8265,8265,2048
mb-dra2-1,8,50,dragonfly,250757,37800026,2483,2483,2048
mb-dra2-1,8,51,dragonfly,250757,37800026,1080,1080,2048
mb-dra2-1,8,52,dragonfly,250757,37800026,5205,5205,2048
mb-dra2-1,8,53,dragonfly,250757,37800026,6786,6786,2048
mb-dra2-1,8,54,dragonfly,250757,37800026,4597,4597,2048
mb-dra2-1,8,55,dragonfly,250757,37800026,4438,4438,2048
mb-dra2-1,8,56,dragonfly,250757,37800026,3716,3716,2048
mb-dra2-1,8,58,dragonfly,250757,37800026,1266,1266,2048
mb-dra2-1,8,64,dragonfly,250757,37800026,3812,3812,2048
mb-dra2-1,8,65,dragonfly,250757,37800026,2860,2860,2048
mb-dra2-1,8,66,dragonfly,250757,37800026,4156,4156,2048
mb-dra2-1,8,67,dragonfly,250757,37800026,6790,6790,2048
mb-dra2-1,8,68,dragonfly,250757,37800026,5954,5954,2048
mb-dra2-1,9,0,dragonfly,274921,46033346,9716,9716,2048
mb-dra2-1,9,1,dragonfly,274921,46033346,8553,8553,2048
mb-dra2-1,9,2,dragonfly,274921,46033346,4291,4291,2048
mb-dra2-1,9,3,dragonfly,274921,46033346,8957,8957,2048
mb-dra2-1,9,4,dragonfly,274921,46033346,7374,7374,2048
mb-dra2-1,9,5,dragonfly,274921,46033346,3695,3695,2048
mb-dra2-1,9,6,dragonfly,274921,46033346,6743,6743,2048
mb-dra2-1,9,7,dragonfly,274921,46033346,4908,4908,2048
mb-dra2-1,9,8,dragonfly,274921,46033346,6838,6838,2048
mb-dra2-1,9,9,dragonfly,274921,46033346,6888,6888,2048
mb-dra2-1,9,10,dragonfly,274921,46033346,9305,9305,2048
mb-dra2-1,9,11,dragonfly,274921,46033346,7149,7149,2048
mb-dra2-1,9,12,dragonfly,274921,46033346,1369,1369,2048
mb-dra2-1,9,13,dragonfly,274921,46033346,3962,3962,2048
mb-dra2-1,9,14,dragonfly,274921,46033346,6095,6095,2048
mb-dra2-1,9,15,dragonfly,274921,46033346,3620,3620,2048
mb-dra2-1,9,16,dragonfly,274921,46033346,4107,4107,2048
mb-dra2-1,9,17,dragonfly,274921,46033346,3849,3849,2048
mb-dra2-1,9,18,dragonfly,274921,46033346,3895,3895,2048
mb-dra2-1,9,19,dragonfly,274921,46033346,6668,6668,2048
mb-dra2-1,9,20,dragonfly,274921,46033346,6023,6023,2048
mb-dra2-1,9,21,dragonfly,274921,46033346,6148,6148,2048
mb-dra2-1,9,22,dragonfly,274921,46033346,2142,2142,2048
mb-dra2-1,9,23,dragonfly,274921,46033346,4124,4124,2048
mb-dra2-1,9,24,dragonfly,274921,46033346,5786,5786,2048
mb-dra2-1,9,25,dragonfly,274921,46033346,5322,5322,2048
mb-dra2-1,9,26,dragonfly,274921,46033346,5881,5881,2048
mb-dra2-1,9,27,dragonfly,274921,46033346,4897,4897,2048
mb-dra2-1,9,28,dragonfly,274921,46033346,6016,6016,2048
mb-dra2-1,9,29,dragonfly,274921,46033346,7554,7554,2048
mb-dra2-1,9,30,dragonfly,274921,46033346,3388,3388,2048
mb-dra2-1,9,31,dragonfly,274921,46033346,5602,5602,2048
mb-dra2-1,9,32,dragonfly,274921,46033346,4934,4934,2048
mb-dra2-1,9,33,dragonfly,274921,46033346,3225,3225,2048
mb-dra2-1,9,34,dragonfly,274921,46033346,2613,2613,2048
mb-dra2-1,9,35,dragonfly,274921,46033346,4699,4699,2048
mb-dra2-1,9,36,dragonfly,274921,46033346,3518,3518,2048
mb-dra2-1,9,37,dragonfly,274921,46033346,2358,2358,2048
mb-dra2-1,9,38,dragonfly,274921,46033346,5480,5480,2048
mb-dra2-1,9,39,dragonfly,274921,46033346,4038,4038,2048
mb-dra2-1,9,40,dragonfly,274921,46033346,4431,4431,2048
mb-dra2-1,9,41,dragonfly,274921,46033346,3508,3508,2048
mb-dra2-1,9,42,dragonfly,274921,46033346,2309,2309,2048
mb-dra2-1,9,43,dragonfly,274921,46033346,1210,1210,2048
mb-dra2-1,9,45,dragonfly,274921,46033346,2512,2512,2048
mb-dra2-1,9,47,dragonfly,274921,46033346,2643,2643,2048
mb-dra2-1,9,48,dragonfly,274921,46033346,1401,1401,2048
mb-dra2-1,9,50,dragonfly,274921,46033346,1861,1861,2048
mb-dra2-1,9,51,dragonfly,274921,46033346,2076,2076,2048
mb-dra2-1,9,52,dragonfly,274921,46033346,2568,2568,2048
mb-dra2-1,9,53,dragonfly,274921,46033346,3847,3847,2048
mb-dra2-1,9,54,dragonfly,274921,46033346,1503,1503,2048
mb-dra2-1,9,55,dragonfly,274921,46033346,1161,1161,2048
mb-dra2-1,9,57,dragonfly,274921,46033346,1029,1029,2048
mb-dra2-1,9,58,dragonfly,274921,46033346,1370,1370,2048
mb-dra2-1,9,59,dragonfly,274921,46033346,1577,1577,2048
mb-dra2-1,9,60,dragonfly,274921,46033346,1867,1867,2048
mb-dra2-1,9,61,dragonfly,274921,46033346,1081,1081,2048
mb-dra2-1,9,62,dragonfly,274921,46033346,1120,1120,2048
mb-dra2-1,9,63,dragonfly,274921,46033346,1187,1187,2048
mb-dra2-1,9,64,dragonfly,274921,46033346,2225,2225,2048
mb-dra2-1,9,65,dragonfly,274921,46033346,2844,2844,2048
mb-dra2-1,9,66,dragonfly,274921,46033346,1726,1726,2048
mb-dra2-1,9,67,dragonfly,274921,46033346,2689,2689,2048
mb-dra2-1,9,68,dragonfly,274921,46033346,2510,2510,2048
mb-dra2-1,9,69,dragonfly,274921,46033346,2275,2275,2048
mb-dra2-1,9,70,dragonfly,274921,46033346,2288,2288,2048
mb-dra2-1,9,71,dragonfly,274921,46033346,1122,1122,2048
mb-dra2-1,9,72,dragonfly,274921,46033346,1412,1412,2048
mu-3,0,0,bee,217225,2417504,2748,2748,2048
mu-3,0,1,bee,217225,2417504,1602,1602,2048
mu-3,0,18,bee,217225,2417504,1568,1568,2048
mu-3,0,19,bee,217225,2417504,2274,2274,2048
mu-3,0,20,bee,217225,2417504,2695,2695,2048
mu-3,0,21,bee,217225,2417504,2867,2867,2048
mu-3,0,23,bee,217225,2417504,1065,1065,2048
mu-3,0,24,bee,217225,2417504,1544,1544,2048
mu-3,0,25,bee,217225,2417504,1516,1516,2048
mu-3,0,26,bee,217225,2417504,1780,1780,2048
mu-3,0,27,bee,217225,2417504,1584,1584,2048
mu-3,0,28,bee,217225,2417504,1901,1901,2048
mu-3,0,29,bee,217225,2417504,1282,1282,2048
mu-3,0,163,bee,217225,2417504,1144,1144,2048
mu-3,0,164,bee,217225,2417504,1520,1520,2048
mu-3,0,165,bee,217225,2417504,1518,1518,2048
mu-3,0,176,bee,217225,2417504,1916,1916,2048
mu-3,0,178,bee,217225,2417504,1722,1722,2048
mu-3,0,180,bee,217225,2417504,1141,1141,2048
mu-3,0,181,bee,217225,2417504,1508,1508,2048
mu-3,0,182,bee,217225,2417504,2868,2868,2048
mu-3,0,183,bee,217225,2417504,2995,2995,2048
mu-3,0,184,bee,217225,2417504,2827,2827,2048
mu-3,0,188,bee,217225,2417504,1183,1183,2048
mu-3,0,189,bee,217225,2417504,1127,1127,2048
mu-3,0,199,bee,217225,2417504,1685,1685,2048
mu-3,0,200,bee,217225,2417504,1776,1776,2048
mu-3,0,201,bee,217225,2417504,2982,2982,2048
mu-3,0,202,bee,217225,2417504,5497,5497,2048
mu-3,0,203,bee,217225,2417504,4373,4373,2048
mu-3,0,206,bee,217225,2417504,1117,1117,2048
mu-3,0,207,bee,217225,2417504,1637,1637,2048
mu-3,0,208,bee,217225,2417504,3554,3554,2048
mu-3,0,209,bee,217225,2417504,1787,1787,2048
mu-3,0,210,bee,217225,2417504,2099,2099,2048
mu-3,0,211,bee,217225,2417504,1534,1534,2048
mu-3,0,212,bee,217225,2417504,2500,2500,2048
mu-3,0,213,bee,217225,2417504,1786,1786,2048
mu-3,0,214,bee,217225,2417504,1553,1553,2048
mu-3,0,220,bee,217225,2417504,2196,2196,2048
mu-3,0,221,bee,217225,2417504,4330,4330,2048
mu-3,0,222,bee,217225,2417504,6984,6984,2048
mu-3,0,223,bee,217225,2417504,6593,6593,2048
mu-3,0,224,bee,217225,2417504,9727,9727,2048
mu-3,0,225,bee,217225,2417504,6908,6908,2048
mu-3,0,226,bee,217225,2417504,3347,3347,2048
mu-3,0,227,bee,217225,2417504,2503,2503,2048
mu-3,0,228,bee,217225,2417504,7698,7698,2048
mu-3,0,229,bee,217225,2417504,8314,8314,2048
mu-3,0,230,bee,217225,2417504,5082,5082,2048
mu-3,0,231,bee,217225,2417504,3203,3203,2048
mu-3,0,232,bee,217225,2417504,1903,1903,2048
mu-3,0,233,bee,217225,2417504,2399,2399,2048
mu-3,0,234,bee,217225,2417504,2288,2288,2048
mu-3,0,235,bee,217225,2417504,1863,1863,2048
mu-3,0,236,bee,217225,2417504,3011,3011,2048
mu-3,0,237,bee,217225,2417504,3723,3723,2048
mu-3,0,238,bee,217225,2417504,2984,2984,2048
mu-3,0,239,bee,217225,2417504,2274,2274,2048
mu-3,0,241,bee,217225,2417504,1102,1102,2048
mu-3,0,250,bee,217225,2417504,1041,1041,2048
mu-3,10,4,bee,67050,21207792,1226,1226,2048
mu-3,10,5,bee,67050,21207792,1732,1732,2048
mu-3,10,6,bee,67050,21207792,3191,3191,2048
mu-3,10,7,bee,67050,21207792,2907,2907,2048
mu-3,10,8,bee,67050,21207792,2572,2572,2048
mu-3,10,36,bee,67050,21207792,1962,1962,2048
mu-3,10,37,bee,67050,21207792,2170,2170,2048
mu-3,10,126,bee,67050,21207792,3856,3856,2048
mu-3,10,127,bee,67050,21207792,2276,2276,2048
mu-3,10,219,bee,67050,21207792,1184,1184,2048
mu-3,10,220,bee,67050,21207792,1200,1200,2048
mu-3,10,221,bee,67050,21207792,2113,2113,2048
mu-3,10,222,bee,67050,21207792,2639,2639,2048
mu-3,10,223,bee,67050,21207792,1793,1793,2048
mu-3,10,257,bee,67050,21207792,1567,1567,2048
mu-3,10,258,bee,67050,21207792,1319,1319,2048
mu-3,13,1,bee,25416,32130583,2386,2386,2048
mu-3,13,2,bee,25416,32130583,2540,2540,2048
mu-3,13,3,bee,25416,32130583,1966,1966,2048
mu-3,13,4,bee,25416,32130583,1177,1177,2048
mu-3,13,6,bee,25416,32130583,1427,1427,2048
mu-3,13,7,bee,25416,32130583,1799,1799,2048
mu-3,13,8,bee,25416,32130583,1989,1989,2048
mu-3,13,9,bee,25416,32130583,2378,2378,2048
mu-3,13,10,bee,25416,32130583,2060,2060,2048
mu-3,13,11,bee,25416,32130583,2489,2489,2048
mu-3,13,12,bee,25416,32130583,2194,2194,2048
mu-3,13,13,bee,25416,32130583,1319,1319,2048
mu-3,16,28,bee,275289,36422915,1970,1970,2048
mu-3,16,29,bee,275289,36422915,2321,2321,2048
mu-3,16,30,bee,275289,36422915,2638,2638,2048
mu-3,16,31,bee,275289,36422915,2615,2615,2048
mu-3,16,32,bee,275289,36422915,2440,2440,2048
mu-3,16,33,bee,275289,36422915,1678,1678,2048
mu-3,16,34,bee,275289,36422915,2996,2996,2048
mu-3,16,35,bee,275289,36422915,3062,3062,2048
mu-3,16,36,bee,275289,36422915,1920,1920,2048
mu-3,16,37,bee,275289,36422915,2015,2015,2048
mu-3,16,38,bee,275289,36422915,1504,1504,2048
mu-3,16,39,bee,275289,36422915,1051,1051,2048
mu-3,16,67,bee,275289,36422915,1839,1839,2048
mu-3,16,82,bee,275289,36422915,1430,1430,2048
mu-3,16,83,bee,275289,36422915,2668,2668,2048
mu-3,16,84,bee,275289,36422915,2560,2560,2048
mu-3,16,85,bee,275289,36422915,3529,3529,2048
mu-3,16,86,bee,275289,36422915,2367,2367,2048
mu-3,16,87,bee,275289,36422915,1741,1741,2048
mu-3,16,88,bee,275289,36422915,1077,1077,2048
mu-3,16,89,bee,275289,36422915,2358,2358,2048
mu-3,16,90,bee,275289,36422915,1553,1553,2048
mu-3,16,97,bee,275289,36422915,3848,3848,2048
mu-3,16,98,bee,275289,36422915,4148,4148,2048
mu-3,16,99,bee,275289,36422915,4503,4503,2048
mu-3,16,100,bee,275289,36422915,2516,2516,2048
mu-3,16,101,bee,275289,36422915,2043,2043,2048
mu-3,16,102,bee,275289,36422915,2771,2771,2048
mu-3,16,104,bee,275289,36422915,1673,1673,2048
mu-3,16,105,bee,275289,36422915,1110,1110,2048
mu-3,16,107,bee,275289,36422915,1081,1081,2048
mu-3,16,162,bee,275289,36422915,1518,1518,2048
mu-3,16,163,bee,275289,36422915,1158,1158,2048
mu-3,16,164,bee,275289,36422915,1760,1760,2048
mu-3,16,165,bee,275289,36422915,1519,1519,2048
mu-3,16,166,bee,275289,36422915,1153,1153,2048
mu-3,16,168,bee,275289,36422915,1156,1156,2048
mu-3,16,171,bee,275289,36422915,1403,1403,2048
mu-3,16,172,bee,275289,36422915,1948,1948,2048
mu-3,16,173,bee,275289,36422915,2124,2124,2048
mu-3,16,174,bee,275289,36422915,1750,1750,2048
mu-3,16,181,bee,275289,36422915,1104,1104,2048
mu-3,16,184,bee,275289,36422915,1906,1906,2048
mu-3,16,185,bee,275289,36422915,1150,1150,2048
mu-3,16,186,bee,275289,36422915,1175,1175,2048
mu-3,16,187,bee,275289,36422915,1477,1477,2048
mu-3,16,188,bee,275289,36422915,1535,1535,2048
mu-3,16,189,bee,275289,36422915,1988,1988,2048
mu-3,16,190,bee,275289,36422915,1724,1724,2048
mu-3,16,191,bee,275289,36422915,1153,1153,2048
mu-3,16,195,bee,275289,36422915,1542,1542,2048
mu-3,16,211,bee,275289,36422915,4023,4023,2048
mu-3,16,212,bee,275289,36422915,2557,2557,2048
mu-3,16,213,bee,275289,36422915,3171,3171,2048
mu-3,16,214,bee,275289,36422915,4831,4831,2048
mu-3,16,215,bee,275289,36422915,7475,7475,2048
mu-3,16,216,bee,275289,36422915,6726,6726,2048
mu-3,16,217,bee,275289,36422915,5751,5751,2048
mu-3,16,218,bee,275289,36422915,2042,2042,2048
mu-3,16,219,bee,275289,36422915,5530,5530,2048
mu-3,16,220,bee,275289,36422915,3988,3988,2048
mu-3,16,221,bee,275289,36422915,3878,3878,2048
mu-3,16,222,bee,275289,36422915,3086,3086,2048
mu-3,16,223,bee,275289,36422915,2996,2996,2048
mu-3,16,224,bee,275289,36422915,3182,3182,2048
mu-3,16,225,bee,275289,36422915,1839,1839,2048
mu-3,16,226,bee,275289,36422915,2635,2635,2048
mu-3,16,227,bee,275289,36422915,3395,3395,2048
mu-3,16,228,bee,275289,36422915,2912,2912,2048
mu-3,16,229,bee,275289,36422915,3432,3432,2048
mu-3,16,230,bee,275289,36422915,2781,2781,2048
mu-3,16,231,bee,275289,36422915,2005,2005,2048
mu-3,16,240,bee,275289,36422915,1874,1874,2048
mu-3,16,241,bee,275289,36422915,5960,5960,2048
mu-3,16,242,bee,275289,36422915,5877,5877,2048
mu-3,16,243,bee,275289,36422915,4402,4402,2048
mu-3,16,244,bee,275289,36422915,4215,4215,2048
mu-3,16,246,bee,275289,36422915,2069,2069,2048
mu-3,16,247,bee,275289,36422915,2702,2702,2048
mu-3,16,248,bee,275289,36422915,1457,1457,2048
mu-3,16,251,bee,275289,36422915,1145,1145,2048
mu-3,16,272,bee,275289,36422915,1111,1111,2048
mu-3,16,281,bee,275289,36422915,2266,2266,2048
mu-3,16,282,bee,275289,36422915,1206,1206,2048
mu-3,16,284,bee,275289,36422915,1546,1546,2048
mu-3,16,293,bee,275289,36422915,1985,1985,2048
mu-3,16,294,bee,275289,36422915,1353,1353,2048
mu-3,16,333,bee,275289,36422915,1026,1026,2048
mu-3,20,5,insect,3515,39442184,1214,1214,2048
mu-3,24,27,bee,105004,51782554,1335,1335,2048
mu-3,24,28,bee,105004,51782554,1749,1749,2048
mu-3,24,29,bee,105004,51782554,1714,1714,2048
mu-3,24,30,bee,105004,51782554,2005,2005,2048
mu-3,24,31,bee,105004,51782554,2221,2221,2048
mu-3,24,32,bee,105004,51782554,4110,4110,2048
mu-3,24,33,bee,105004,51782554,3512,3512,2048
mu-3,24,34,bee,105004,51782554,3414,3414,2048
mu-3,24,35,bee,105004,51782554,1559,1559,2048
mu-3,24,36,bee,105004,51782554,2253,2253,2048
mu-3,24,37,bee,105004,51782554,3102,3102,2048
mu-3,24,38,bee,105004,51782554,1566,1566,2048
mu-3,24,60,bee,105004,51782554,1614,1614,2048
mu-3,24,61,bee,105004,51782554,1914,1914,2048
mu-3,24,62,bee,105004,51782554,1356,1356,2048
mu-3,24,94,bee,105004,51782554,2397,2397,2048
mu-3,24,95,bee,105004,51782554,2691,2691,2048
mu-3,24,96,bee,105004,51782554,2627,2627,2048
mu-3,24,97,bee,105004,51782554,2608,2608,2048
mu-3,24,98,bee,105004,51782554,4015,4015,2048
mu-3,24,99,bee,105004,51782554,3561,3561,2048
mu-3,24,100,bee,105004,51782554,2546,2546,2048
mu-3,24,101,bee,105004,51782554,1729,1729,2048
mu-3,24,120,bee,105004,51782554,1125,1125,2048
mu-3,24,121,bee,105004,51782554,1054,1054,2048
mu-3,24,122,bee,105004,51782554,1720,1720,2048
mu-3,24,123,bee,105004,51782554,1079,1079,2048
mu-3,24,168,bee,105004,51782554,1293,1293,2048
mu-3,24,192,bee,105004,51782554,1199,1199,2048
mu-3,24,194,bee,105004,51782554,1064,1064,2048
mu-3,24,195,bee,105004,51782554,1221,1221,2048
mu-3,24,198,bee,105004,51782554,1145,1145,2048
mu-3,24,200,bee,105004,51782554,1145,1145,2048
mu-3,24,203,bee,105004,51782554,1347,1347,2048
mu-3,24,204,bee,105004,51782554,1260,1260,2048
mu-3,24,288,bee,105004,51782554,1285,1285,2048
mu-3,24,289,bee,105004,51782554,1998,1998,2048
mu-3,24,290,bee,105004,51782554,1160,1160,2048
mu-3,25,1,insect,6171,59075614,1081,1081,2048
mu-3,26,10,insect,4878,66276891,1217,1217,2048
mu-3,27,0,bee,7511,70869526,1119,1119,2048
mu-3,27,1,bee,7511,70869526,1137,1137,2048
mu-3,29,23,bee,4686,80508802,1161,1161,2048
mu-3,31,1,bee,79803,84111721,1849,1849,2048
mu-3,31,2,bee,79803,84111721,1255,1255,2048
mu-3,31,10,bee,79803,84111721,1269,1269,2048
mu-3,31,39,bee,79803,84111721,1738,1738,2048
mu-3,31,40,bee,79803,84111721,1413,1413,2048
mu-3,31,42,bee,79803,84111721,1147,1147,2048
mu-3,31,43,bee,79803,84111721,1854,1854,2048
mu-3,31,44,bee,79803,84111721,1740,1740,2048
mu-3,31,45,bee,79803,84111721,2976,2976,2048
mu-3,31,46,bee,79803,84111721,4062,4062,2048
mu-3,31,47,bee,79803,84111721,4160,4160,2048
mu-3,31,48,bee,79803,84111721,4548,4548,2048
mu-3,31,49,bee,79803,84111721,4507,4507,2048
mu-3,31,50,bee,79803,84111721,7087,7087,2048
mu-3,31,51,bee,79803,84111721,11694,11694,2048
mu-3,41,61,bee,11905,120129270,1090,1090,2048
mu-3,55,28,bee,203985,136809294,1528,1528,2048
mu-3,55,47,bee,203985,136809294,1526,1526,2048
mu-3,55,63,bee,203985,136809294,2055,2055,2048
mu-3,55,64,bee,203985,136809294,2339,2339,2048
mu-3,55,65,bee,203985,136809294,1393,1393,2048
mu-3,55,111,bee,203985,136809294,1146,1146,2048
mu-3,55,145,bee,203985,136809294,1961,1961,2048
mu-3,55,149,bee,203985,136809294,1615,1615,2048
mu-3,55,150,bee,203985,136809294,1291,1291,2048
mu-3,55,152,bee,203985,136809294,1086,1086,2048
mu-3,55,171,bee,203985,136809294,1034,1034,2048
mu-3,55,177,bee,203985,136809294,1121,1121,2048
mu-3,55,178,bee,203985,136809294,1084,1084,2048
mu-3,55,179,bee,203985,136809294,1261,1261,2048
mu-3,55,184,bee,203985,136809294,1127,1127,2048
mu-3,55,207,bee,203985,136809294,2002,2002,2048
mu-3,55,208,bee,203985,136809294,1634,1634,2048
mu-3,55,212,bee,203985,136809294,1170,1170,2048
mu-3,55,223,bee,203985,136809294,1183,1183,2048
mu-3,55,224,bee,203985,136809294,1501,1501,2048
mu-3,55,225,bee,203985,136809294,2261,2261,2048
mu-3,55,226,bee,203985,136809294,1872,1872,2048
mu-3,55,227,bee,203985,136809294,1569,1569,2048
mu-3,55,228,bee,203985,136809294,2319,2319,2048
mu-3,55,229,bee,203985,136809294,1292,1292,2048
mu-3,55,230,bee,203985,136809294,1605,1605,2048
mu-3,55,231,bee,203985,136809294,2240,2240,2048
mu-3,55,232,bee,203985,136809294,1274,1274,2048
mu-3,55,233,bee,203985,136809294,1755,1755,2048
mu-3,55,234,bee,203985,136809294,2283,2283,2048
mu-3,55,235,bee,203985,136809294,2968,2968,2048
mu-3,55,236,bee,203985,136809294,3451,3451,2048
mu-3,55,237,bee,203985,136809294,6101,6101,2048
mu-3,55,238,bee,203985,136809294,6733,6733,2048
mu-3,55,239,bee,203985,136809294,6035,6035,2048
mu-3,55,240,bee,203985,136809294,5626,5626,2048
mu-3,55,241,bee,203985,136809294,5810,5810,2048
mu-3,55,242,bee,203985,136809294,6303,6303,2048
mu-3,55,243,bee,203985,136809294,5570,5570,2048
mu-3,55,244,bee,203985,136809294,6219,6219,2048
mu-3,55,245,bee,203985,136809294,6334,6334,2048
mu-3,55,246,bee,203985,136809294,5605,5605,2048
mu-3,55,247,bee,203985,136809294,5432,5432,2048
mu-3,55,248,bee,203985,136809294,4543,4543,2048
